PL_Index,nu_syn,LP_Index,Pivot_Energy,Frac_Variability,Variability_Index,nuFnu_syn
2.0288124,33.62025,1.8844868,8.087247,0.26110092,2.7965648,-27.171026
2.3705597,28.53892,2.2970195,7.1627445,1.394043,4.582961,-27.264534
1.7479995,27.631021,1.5384617,7.8315463,0.27937385,3.7946966,-27.631021
2.0731394,32.360195,1.8601712,7.55627,0.5085334,3.342094,-26.636534
2.3445265,30.64699,2.244893,6.542337,0.64525425,5.0406976,-26.436205
2.4857514,29.472973,2.6117597,7.3454638,0.12256467,2.4689426,-27.024452
2.5684044,30.893679,2.5200648,6.545189,0.6177832,5.069475,-27.013407
2.6157267,28.962362,2.541923,5.9845114,0.5228874,5.6559196,-26.762459
2.4375634,31.678171,2.3301733,6.481021,0.5264832,5.396967,-26.909708
2.2449338,32.05256,2.2355988,7.5251064,0.22830859,2.7159624,-26.930391
2.4573498,28.312721,2.2222016,6.6353,0.47344735,3.5407207,-27.1274
1.9672297,27.631021,1.9070792,8.023717,0.48397428,3.6218903,-27.631021
2.0410428,31.250223,1.8763921,7.6845303,0.39458913,2.947311,-26.965967
1.7634733,36.277405,1.6001526,7.9685884,0.46095696,4.2655554,-25.052486
1.587459,32.520058,1.4586804,9.445842,0.0,1.6751791,-27.442186
2.0836442,31.610342,1.9414711,7.263115,0.39435452,3.6612043,-26.465128
2.1230357,32.895313,2.0122194,7.7348957,0.15088654,2.3884335,-27.262617
1.782507,34.068348,1.5674925,8.212458,0.34190488,3.1553617,-26.043222
2.0574756,27.631021,2.02011,7.9465685,0.5673469,3.741783,-27.631021
1.8806382,36.38791,1.8324074,7.2017064,0.4027235,5.840189,-24.922228
1.7745937,36.62274,1.5859464,7.7437763,0.29125243,3.6094832,-25.499441
2.851803,29.97152,2.7911077,6.0992684,0.69705945,3.7911708,-26.651451
2.2336452,27.631021,2.055398,7.3831396,0.35677093,2.7985556,-27.631021
2.3475277,30.039389,2.2397346,6.5087986,0.4384344,4.6128616,-27.110735
1.8275338,34.171806,1.5592009,7.8884845,0.20353714,2.6286135,-26.44566
2.3124163,30.018456,2.167266,7.262959,1.3511356,4.4428797,-27.239065
1.8383731,35.920578,1.7496107,6.950425,0.23550795,5.825562,-24.708843
2.778311,31.032446,2.7176359,6.031937,0.481987,3.9617937,-25.756
2.6174104,29.087845,2.5177321,6.2441154,0.42829123,4.1512427,-26.667604
2.0816166,37.174156,2.0595932,8.546972,0.0,2.2158237,-26.773523
1.881172,35.441795,1.8005332,7.477724,0.437988,4.9368153,-26.008945
2.09007,34.309776,1.9792128,7.6397867,0.33258033,3.21205,-26.51201
2.0706573,32.703,2.0519087,7.470397,0.32665446,3.6378684,-27.032207
2.37544,29.022291,2.353973,6.8802004,0.5682086,5.226945,-27.335459
2.603368,28.498283,2.4228368,6.158491,0.8954397,5.649544,-27.027678
2.5231397,29.74055,2.13855,6.661716,0.94384855,3.6023,-27.14653
2.3714983,29.620207,2.3522072,6.6611824,0.96741605,5.78789,-25.822973
1.9022596,33.999386,1.9351972,8.402091,0.29047406,2.7699842,-26.61421
1.9504867,31.836748,1.8035328,7.280091,0.12170427,2.8390653,-26.598833
1.9639312,27.631021,1.9417347,8.434019,0.40598354,2.722902,-27.631021
1.9295958,35.51775,1.9224851,8.263884,0.17277744,2.6319308,-26.310612
1.9214121,33.39064,1.7500224,7.283324,0.7857984,6.271571,-26.38791
2.462668,28.887175,2.4720619,7.012058,0.0,2.0955222,-27.145609
2.1018434,27.631021,2.1270316,7.8399496,0.43737614,2.931801,-27.631021
1.7394431,36.03568,1.3804219,8.417897,0.0,2.575203,-27.192442
2.124953,27.631021,2.1192398,8.397588,0.31376898,2.9180686,-27.631021
1.8587654,27.631021,1.7710145,8.22622,0.32716095,2.8089302,-27.631021
1.9006584,36.530647,1.8694613,8.799504,0.3103645,2.935634,-26.710411
2.327703,27.631021,2.323369,7.2946873,0.3089878,2.886136,-27.631021
2.3115828,31.995707,2.263523,6.665198,0.18745932,4.8932753,-24.178701
2.0968673,27.631021,2.089753,7.847029,0.0,2.245369,-27.631021
2.3874397,31.520042,2.3615127,7.1937895,0.21286342,2.6104982,-26.734322
2.2739604,32.737324,2.321151,7.5640655,0.48801428,3.1276112,-27.48407
1.7400688,36.24287,1.7337339,9.034227,0.0,2.4927678,-26.876205
1.9038485,37.405552,1.8106827,8.02436,0.39738616,3.490177,-27.218643
2.1414793,31.53696,2.220561,7.9634705,1.0373366,3.072528,-27.074883
1.7330644,37.53219,1.6483959,7.633755,0.43464538,5.751591,-24.84145
2.3774567,29.720346,2.3297915,6.8232894,0.80587757,5.669257,-27.11233
1.79883,27.631021,1.7724652,8.321055,0.0,1.9326864,-27.631021
1.9166012,27.631021,1.8228208,8.306906,0.0,2.2215924,-27.631021
2.1497757,30.871544,2.1215103,7.404396,0.1701378,2.7052176,-26.633057
2.4435446,29.821924,2.4205203,6.681051,1.0401707,5.4445043,-26.41008
2.3641138,28.83181,2.2214794,6.2171593,0.81186295,7.8380537,-26.908648
1.8743973,27.631021,1.6165236,8.078927,0.0,2.2055464,-27.631021
2.4685466,31.362434,2.4107792,6.4245706,0.8438564,6.2046995,-26.371374
2.1975346,32.931965,1.9368434,7.117654,0.2467429,3.0496824,-26.827023
1.9293547,27.631021,2.04882,8.617276,0.0,2.9266062,-27.631021
2.3029833,29.89382,2.2176058,6.323908,1.0616913,9.359147,-25.67518
2.1436517,30.717186,2.0638049,7.085027,0.4919779,4.5816565,-25.32183
2.0849051,32.98925,2.061585,7.8227344,0.0,2.44824,-26.763351
2.1280828,30.640423,2.0343318,6.7217135,0.26308033,4.957299,-25.755932
1.9100853,35.690384,1.8829638,7.959659,0.24412549,2.9721057,-26.367912
2.3555508,31.995707,2.3550558,7.245689,0.5981821,3.8481996,-27.22054
1.6697866,36.404026,1.5234114,9.111995,0.0,2.4815054,-26.222826
2.1463768,27.631021,2.1026232,7.847949,0.0,1.198079,-27.631021
2.470691,29.541216,2.3933318,6.316827,0.5903902,6.783538,-26.473507
2.425232,30.805262,2.4109075,7.294844,0.14988549,2.644336,-26.31722
2.4630988,27.631021,2.4451113,6.8555384,0.5155477,3.477012,-27.631021
1.7469068,38.925213,1.6178652,8.0235815,0.2906088,3.0476441,-25.500685
1.986403,33.01217,1.8988447,8.135079,0.19434643,2.734205,-27.118505
2.3618157,29.282936,2.2523005,6.7613735,0.81917524,7.0091786,-25.070957
2.2788756,29.089611,2.2019026,6.734861,0.7156373,7.081765,-26.58274
1.9903544,27.631021,1.8429254,7.9940886,0.11880583,2.5235884,-27.631021
2.29179,31.81407,2.2570221,7.3579655,0.0,1.9828366,-27.19687
2.0698173,33.24148,1.8909712,7.3393717,0.56932986,3.842674,-26.886944
2.6578333,29.386515,2.629136,6.3729305,0.93464273,4.7056985,-27.298725
2.5368714,30.11299,2.5128167,6.5413933,0.43816537,4.0037932,-26.780802
2.1489131,30.11299,2.061106,7.6500893,0.6543083,3.6509736,-25.957228
2.1314054,33.77187,2.114639,7.508751,0.0,2.2422042,-26.875944
1.9193853,36.02417,1.80618,7.841915,0.27402762,2.8148603,-26.645765
2.1859684,31.520042,2.1514728,7.4133515,0.28895733,2.7781863,-27.04916
2.413505,29.49433,2.3149874,6.547516,0.25965118,3.7497723,-26.843443
2.4803402,29.163746,2.5563078,6.9511156,0.99253565,6.9415374,-25.908222
1.9351339,37.417065,1.8861018,8.500324,0.052155018,2.709483,-26.94926
1.9011782,36.530647,1.7952203,7.526678,0.21537288,3.8414443,-25.617954
2.0376923,31.183062,1.9412173,7.648793,0.13555937,2.4098554,-26.563095
1.9429656,35.39116,1.7501317,7.644829,0.8358144,4.2583013,-25.995745
2.023999,30.973522,1.9651836,7.391802,0.31108257,5.339536,-25.444471
2.5310512,29.218306,2.4330432,6.4433775,0.68170226,6.3411655,-25.500822
2.1160614,31.7008,2.0012417,7.108476,0.47635692,5.067862,-26.305954
1.9306934,33.069477,1.8846914,8.098299,0.3561811,3.0366316,-26.670574
2.372391,29.273642,2.3223906,7.13239,1.3883235,7.5258365,-25.584574
2.5574622,28.656542,2.5085003,6.311732,0.6680762,5.2758365,-26.742205
2.2820444,30.018456,2.1243875,6.809314,1.9104341,7.587281,-25.225735
2.5578847,29.463295,2.4917936,6.820854,0.629681,3.6784854,-27.354156
1.9710182,27.631021,1.785247,8.351512,0.8549305,3.094858,-27.631021
2.1827435,28.822172,2.1545336,7.4606805,0.2808846,2.8164248,-26.853207
1.8588445,38.31504,1.4128306,8.65033,0.0,2.4584548,-26.934488
2.2153473,29.273642,2.1202097,6.8369083,0.95006627,6.2161903,-25.805887
2.480704,29.502117,2.47405,6.8900304,0.5322614,3.6997929,-26.88475
2.179618,32.520058,2.1420848,7.42538,0.5045322,4.122154,-26.41281
2.3574116,29.273642,2.3236585,7.5238705,0.9284181,5.6331334,-25.805311
1.8607261,27.631021,1.5371175,8.085162,0.0,1.9271498,-27.631021
1.9305464,33.367687,1.739459,7.327455,0.28900564,3.616176,-26.49736
2.2412722,31.026882,2.1464396,7.644045,0.33767593,2.6823766,-26.610573
1.9025718,27.631021,1.8568187,8.024438,0.0,2.1277604,-27.631021
1.9507058,27.631021,1.8940463,8.124497,0.09791613,2.5507927,-27.631021
2.0253763,30.982409,2.0328176,8.287593,0.8829986,3.147669,-27.34813
2.517818,29.352354,2.4175527,6.2046633,0.5337465,4.820698,-26.064514
2.501558,29.821924,2.4855828,6.922953,0.6112043,3.389036,-25.846403
1.7175813,27.631021,1.4628757,8.430401,0.0,2.5272744,-27.631021
1.8876609,34.63179,1.7330236,7.6558948,0.08439101,2.5065892,-26.70889
2.47599,28.353365,2.3724067,6.4576216,0.7005384,4.6757073,-27.14191
2.4127212,30.11299,2.409631,7.1856117,0.42871425,2.9974828,-27.42572
2.3163612,29.7002,2.2766523,7.4641027,0.0,2.3247905,-26.569078
2.300774,29.339138,2.1936252,6.578588,0.9649051,7.6086826,-24.901548
2.6861355,28.887175,2.6667123,6.395364,0.60124314,3.0726874,-26.797148
2.2591548,29.057083,2.1887255,7.5262337,1.2553804,4.087513,-27.228472
1.9631815,31.497492,1.9490122,8.281915,0.0,2.6605961,-27.291212
2.0389044,36.910534,2.0702348,7.9140716,0.20535062,2.858327,-26.709318
2.0250196,32.47436,1.951521,7.036751,0.39159352,6.2883267,-25.887333
1.9228348,27.631021,1.8166791,8.425123,0.16191155,2.5052774,-27.631021
1.9446095,27.631021,1.7830362,7.6843576,0.33894488,3.7701511,-27.631021
1.7426077,38.62588,1.6403075,7.6286793,0.09756737,2.732628,-25.324316
2.322654,30.060364,2.3086064,6.997937,0.3561917,3.8969913,-26.369787
1.8920426,36.84146,1.7959372,7.938903,0.39580816,4.4515104,-25.915155
1.8235426,39.823215,1.8101964,8.2384405,0.05787275,2.4298918,-24.961761
2.433743,28.623623,2.332176,6.6286936,0.9658591,5.0261455,-27.180262
2.2578566,27.631021,2.2316313,7.5654187,0.26189375,2.6556096,-27.631021
2.043536,30.734774,1.9289061,6.985403,0.16768688,3.7408435,-26.329655
2.3786805,29.96216,2.3129723,6.312834,0.59309894,7.351324,-26.07146
2.2006464,35.345127,2.219007,7.3996286,0.37237608,3.1378078,-26.540525
1.8883646,33.24148,1.8902434,8.517658,0.47274783,2.5796914,-27.177767
2.0864985,29.945545,2.040587,7.734517,0.46485555,3.2605927,-27.247147
2.3603816,30.498686,2.316924,7.419594,0.54352504,3.12833,-27.017149
2.5961242,29.472973,2.98243,7.0958667,0.32702073,3.0379074,-25.57013
2.088499,27.631021,2.0798771,7.9772644,0.6683275,3.0235267,-27.631021
2.598346,28.903698,2.571291,6.6852555,0.31398246,3.1862242,-26.581747
2.0458844,31.227821,1.9475096,7.0585704,0.22820066,4.853757,-26.132105
1.8908653,39.97288,1.8824706,8.126272,0.19409473,2.5025997,-24.766325
1.809284,33.872974,1.6721773,8.076744,0.40499413,3.9118328,-26.19712
2.3778336,29.560865,2.356583,7.144007,0.0,2.2560952,-26.582283
2.0582666,32.520058,1.97166,7.738091,0.17927954,2.4459352,-26.98396
1.9645083,33.344738,1.8844153,8.311852,0.0,2.2997842,-27.063822
2.0539155,29.740551,1.897792,7.3057537,0.29586396,3.1905267,-26.96493
2.2088299,29.472973,2.125987,7.175723,0.54112923,5.152792,-26.975584
2.6271527,27.631021,2.8030183,6.9359837,0.23473465,2.6536713,-27.631021
2.4818678,32.246143,2.361503,6.408446,1.3135654,6.2823443,-26.695736
2.0214705,33.046555,1.9757732,7.8618155,0.0,1.7374599,-27.263601
2.2462916,30.525854,2.2969437,7.4539065,0.0,2.4186478,-26.917837
2.1293888,29.541216,2.091386,7.7146473,0.68747604,4.05257,-26.98015
2.101155,29.386515,2.0049417,6.745834,0.5001252,8.4797125,-25.533646
2.5531702,32.189163,2.4920435,6.6417093,0.7815378,4.2673907,-27.344913
2.4008062,31.250223,2.3763638,7.0768876,0.14520045,2.618708,-26.939835
1.8528212,27.631021,1.7227259,7.883092,0.40111136,3.303478,-27.631021
2.1517184,32.88615,2.1195207,7.3334026,0.5364828,4.5476055,-26.764168
1.5489947,37.417065,1.5047709,9.595806,0.14743203,2.6835299,-26.586773
2.1698937,32.007076,2.111618,7.392485,0.24891518,2.7595246,-26.998522
1.9296376,34.263783,1.9105514,8.351267,0.59860885,3.2630327,-27.22021
1.6764723,33.43655,1.6425673,9.006327,0.45366627,2.7791433,-27.324446
2.200376,32.15499,2.1618562,7.489562,0.0,2.3617687,-26.751589
1.8610184,36.150787,1.7213473,7.8302994,0.5354757,3.7312682,-25.143623
2.0417125,34.539776,1.8674401,7.1934123,0.6903063,5.669783,-25.928179
2.0431437,31.893478,2.0239074,8.056762,0.37883884,3.0800667,-26.309654
2.3672576,28.540295,2.2497184,6.517784,0.74358106,5.2318287,-26.430418
2.60149,31.025768,2.492396,6.472338,0.46647444,4.3270335,-25.798027
1.6346622,34.539776,1.6055737,9.282464,0.6262196,3.0384407,-26.814024
1.922887,35.64435,1.8754988,8.357899,0.7256705,3.4803853,-26.969683
1.9467478,37.670338,1.8662771,8.1263485,0.93666995,3.7083867,-26.61372
2.7447693,29.560865,2.711229,6.1410646,0.34571588,3.531663,-26.985168
2.1056006,29.610275,1.9568845,7.121047,0.22320075,3.3370912,-27.200308
2.29945,33.43655,1.9493619,7.382296,0.55738103,3.1620963,-27.42194
2.0573258,33.289665,1.8714949,8.1231,0.4203894,2.698531,-27.072613
2.381779,29.610275,2.3234549,6.7454157,0.92600363,6.362631,-26.368444
2.3241017,29.785198,2.2587929,6.736025,0.88829917,6.518607,-26.125025
2.0693383,27.631021,2.1019561,8.401126,0.40962422,2.7198024,-27.631021
2.5462503,28.682571,2.420965,6.2388744,1.4160784,5.9933085,-26.948101
2.4256113,29.38842,2.3726273,6.8715296,0.7060818,6.358994,-25.556667
2.0362117,32.246143,1.9096957,7.065727,0.23154698,3.6230986,-25.562418
